Text,Sentiment,Tokenized,Tokenized_removed_sw
  جب اعجاز کہتا ہے کہ اگر آپ جرنیلوں پر تنقید کروگے تو طالبان آپکو قتل کریں گے اس بات کا سیدھا سیدھا ایک ہی مطلب ہے کہ یہ دونوں ایک ہی چیز ہیں ایک ٹرتھ کمیشن ہی ان سب باتوں کا جانچ کر سکتا ہے,1,"['جب', 'اعجاز', 'کہتا', 'ہے', 'کہ', 'اگر', 'آپ', 'جرنیلوں', 'پر', 'تنقید', 'کروگے', 'تو', 'طالبان', 'آپکو', 'قتل', 'کریں', 'گے', 'اس', 'بات', 'کا', 'سیدھا', 'سیدھا', 'ایک', 'ہی', 'مطلب', 'ہے', 'کہ', 'یہ', 'دونوں', 'ایک', 'ہی', 'چیز', 'ہیں', 'ایک', 'ٹرتھ', 'کمیشن', 'ہی', 'ان', 'سب', 'باتوں', 'کا', 'جانچ', 'کر', 'سکتا', 'ہے']","['جب', 'اعجاز', 'کہتا', 'اگر', 'آپ', 'جرنیلوں', 'تنقید', 'کروگے', 'طالبان', 'آپکو', 'قتل', 'اس', 'بات', 'کا', 'سیدھا', 'سیدھا', 'مطلب', 'دونوں', 'چیز', 'ٹرتھ', 'کمیشن', 'ان', 'سب', 'باتوں', 'کا', 'جانچ', 'کر', 'سکتا']"
  پاک فوج کسی بھی وقت میدان جنگ میں بھارتی فوج کی پتلون اتارنےکی صلاحیت رکھتی ہےفیاض چوہان,0,"['پاک', 'فوج', 'کسی', 'بھی', 'وقت', 'میدان', 'جنگ', 'میں', 'بھارتی', 'فوج', 'کی', 'پتلون', 'اتارنےکی', 'صلاحیت', 'رکھتی', 'ہےفیاض', 'چوہان']","['پاک', 'فوج', 'کسی', 'بھی', 'وقت', 'میدان', 'جنگ', 'میں', 'بھارتی', 'فوج', 'پتلون', 'اتارنےکی', 'صلاحیت', 'ہےفیاض', 'چوہان']"
𝑡𝑜𝑢𝑞𝑖𝑟  وہ بتانا تھا کہ اب پاکستان کی عوام غداروں کی کتوں والی کرے گی غداروں کا اپنے پیارے ملک پاکستان سے خاتمہ کریں گے انشاءاللہکاپیڈ,0,"['𝑡𝑜𝑢𝑞𝑖𝑟', 'وہ', 'بتانا', 'تھا', 'کہ', 'اب', 'پاکستان', 'کی', 'عوام', 'غداروں', 'کی', 'کتوں', 'والی', 'کرے', 'گی', 'غداروں', 'کا', 'اپنے', 'پیارے', 'ملک', 'پاکستان', 'سے', 'خاتمہ', 'کریں', 'گے', 'انشاءاللہکاپیڈ']","['𝑡𝑜𝑢𝑞𝑖𝑟', 'وہ', 'بتانا', 'تھا', 'اب', 'پاکستان', 'عوام', 'غداروں', 'کتوں', 'والی', 'غداروں', 'کا', 'اپنے', 'پیارے', 'ملک', 'پاکستان', 'سے', 'خاتمہ', 'انشاءاللہکاپیڈ']"
  پاک فوج سے یکجتی ریلی میں شامل ہونے کے لئے حکیم سید گراؤنڈ میں ٹیم کے ہمراہ موجودپاکستان ذندہ بادپاک پائندہ باد       ,0,"['پاک', 'فوج', 'سے', 'یکجتی', 'ریلی', 'میں', 'شامل', 'ہونے', 'کے', 'لئے', 'حکیم', 'سید', 'گراؤنڈ', 'میں', 'ٹیم', 'کے', 'ہمراہ', 'موجودپاکستان', 'ذندہ', 'بادپاک', 'پائندہ', 'باد']","['پاک', 'فوج', 'سے', 'یکجتی', 'ریلی', 'میں', 'شامل', 'ہونے', 'حکیم', 'سید', 'گراؤنڈ', 'میں', 'ٹیم', 'ہمراہ', 'موجودپاکستان', 'ذندہ', 'بادپاک', 'پائندہ', 'باد']"
  اعجاز شاہ کھلے عام سیاست دانوں کو دھمکیاں دے رہا ہے آپ نے دیکھا نہی ہے تحریک طالبان افواج پاکستان نے اے این پی اور بلور فیملی کو مار دیا تھامیاں افتخار کے بیٹے کو مار دیایہ سب  تھاجو فوج کے خلاف بات کرتا ہے اسے باڈر کراس کر جانا چاہیے آ بیل مجھے مار,1,"['اعجاز', 'شاہ', 'کھلے', 'عام', 'سیاست', 'دانوں', 'کو', 'دھمکیاں', 'دے', 'رہا', 'ہے', 'آپ', 'نے', 'دیکھا', 'نہی', 'ہے', 'تحریک', 'طالبان', 'افواج', 'پاکستان', 'نے', 'اے', 'این', 'پی', 'اور', 'بلور', 'فیملی', 'کو', 'مار', 'دیا', 'تھامیاں', 'افتخار', 'کے', 'بیٹے', 'کو', 'مار', 'دیایہ', 'سب', 'تھاجو', 'فوج', 'کے', 'خلاف', 'بات', 'کرتا', 'ہے', 'اسے', 'باڈر', 'کراس', 'کر', 'جانا', 'چاہیے', 'آ', 'بیل', 'مجھے', 'مار']","['اعجاز', 'شاہ', 'کھلے', 'عام', 'سیاست', 'دانوں', 'کو', 'دھمکیاں', 'رہا', 'آپ', 'نے', 'دیکھا', 'نہی', 'تحریک', 'طالبان', 'افواج', 'پاکستان', 'نے', 'اے', 'این', 'پی', 'بلور', 'فیملی', 'کو', 'مار', 'دیا', 'تھامیاں', 'افتخار', 'بیٹے', 'کو', 'مار', 'دیایہ', 'سب', 'تھاجو', 'فوج', 'خلاف', 'بات', 'کرتا', 'اسے', 'باڈر', 'کراس', 'کر', 'جانا', 'چاہیے', 'آ', 'بیل', 'مجھے', 'مار']"
  میں ن لیگی پٹواری تھا مگر نوازشریف کے پاک فوج پر حملوں سےمیں نےن لیگ چھوڑ دی ابھینندن کا جہاز ایاز صادق اور نواز شریف نےگرایا یا ہمارے پائلٹس نےحلفا کہتا ہوں کہ طوائف ان ضمیر فروشوں سےبہتر جو کٹ مرے پر دشمن کےکہے پر اپنی فوج پرحملہ نہ کرے,0,"['میں', 'ن', 'لیگی', 'پٹواری', 'تھا', 'مگر', 'نوازشریف', 'کے', 'پاک', 'فوج', 'پر', 'حملوں', 'سےمیں', 'نےن', 'لیگ', 'چھوڑ', 'دی', 'ابھینندن', 'کا', 'جہاز', 'ایاز', 'صادق', 'اور', 'نواز', 'شریف', 'نےگرایا', 'یا', 'ہمارے', 'پائلٹس', 'نےحلفا', 'کہتا', 'ہوں', 'کہ', 'طوائف', 'ان', 'ضمیر', 'فروشوں', 'سےبہتر', 'جو', 'کٹ', 'مرے', 'پر', 'دشمن', 'کےکہے', 'پر', 'اپنی', 'فوج', 'پرحملہ', 'نہ', 'کرے']","['میں', 'ن', 'لیگی', 'پٹواری', 'تھا', 'مگر', 'نوازشریف', 'پاک', 'فوج', 'حملوں', 'سےمیں', 'نےن', 'لیگ', 'چھوڑ', 'ابھینندن', 'کا', 'جہاز', 'ایاز', 'صادق', 'نواز', 'شریف', 'نےگرایا', 'یا', 'ہمارے', 'پائلٹس', 'نےحلفا', 'کہتا', 'طوائف', 'ان', 'ضمیر', 'فروشوں', 'سےبہتر', 'جو', 'کٹ', 'مرے', 'دشمن', 'کےکہے', 'اپنی', 'فوج', 'پرحملہ', 'نہ']"
  پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیےاعجاز احمد شاہ,1,"['پاک', 'فوج', 'کے', 'خلاف', 'بولنے', 'والوں', 'کو', 'بھارت', 'چلے', 'جانا', 'چاہیےاعجاز', 'احمد', 'شاہ']","['پاک', 'فوج', 'خلاف', 'بولنے', 'والوں', 'کو', 'بھارت', 'جانا', 'چاہیےاعجاز', 'احمد', 'شاہ']"
  اگر کسی نے بھی پاکستان کا کوئ راز افشا کرنے کی کوشش کی تو عوام اس کی زبان گدی سے کھینچ لے گیکام کھول کر سن لوسارےیہ قوماسلام پہ مرتی ہےپاکستان کی حفاظت کیلئے جان قربان کرتی ہےاور پاک فوج سے دل سے محبت کرتی ہےملک کی سلامتی سے کسی کو کھیلنے نہیں دیا جائیگا,0,"['اگر', 'کسی', 'نے', 'بھی', 'پاکستان', 'کا', 'کوئ', 'راز', 'افشا', 'کرنے', 'کی', 'کوشش', 'کی', 'تو', 'عوام', 'اس', 'کی', 'زبان', 'گدی', 'سے', 'کھینچ', 'لے', 'گیکام', 'کھول', 'کر', 'سن', 'لوسارےیہ', 'قوماسلام', 'پہ', 'مرتی', 'ہےپاکستان', 'کی', 'حفاظت', 'کیلئے', 'جان', 'قربان', 'کرتی', 'ہےاور', 'پاک', 'فوج', 'سے', 'دل', 'سے', 'محبت', 'کرتی', 'ہےملک', 'کی', 'سلامتی', 'سے', 'کسی', 'کو', 'کھیلنے', 'نہیں', 'دیا', 'جائیگا']","['اگر', 'کسی', 'نے', 'بھی', 'پاکستان', 'کا', 'کوئ', 'راز', 'افشا', 'کرنے', 'کوشش', 'عوام', 'اس', 'زبان', 'گدی', 'سے', 'کھینچ', 'گیکام', 'کھول', 'کر', 'سن', 'لوسارےیہ', 'قوماسلام', 'پہ', 'مرتی', 'ہےپاکستان', 'حفاظت', 'جان', 'قربان', 'ہےاور', 'پاک', 'فوج', 'سے', 'دل', 'سے', 'محبت', 'ہےملک', 'سلامتی', 'سے', 'کسی', 'کو', 'کھیلنے', 'نہیں', 'دیا', 'جائیگا']"
   میں نے پاکستان مسلم لیگ ن چھوڑنے کا فیصلہ کیا ہےمیں افواج پاکستان کے خلاف مزید ایک لفظ کی بکواس برداشت نہیں کر سکتامیں مسلم لیگ کے دوستوں سے کہتا ہوں کہ خدارا دشمنوں کے ایجنڈا پر نہ چلیںپاکستان زندہ باد پاکستان آرمی پائندہ باد,0,"['میں', 'نے', 'پاکستان', 'مسلم', 'لیگ', 'ن', 'چھوڑنے', 'کا', 'فیصلہ', 'کیا', 'ہےمیں', 'افواج', 'پاکستان', 'کے', 'خلاف', 'مزید', 'ایک', 'لفظ', 'کی', 'بکواس', 'برداشت', 'نہیں', 'کر', 'سکتامیں', 'مسلم', 'لیگ', 'کے', 'دوستوں', 'سے', 'کہتا', 'ہوں', 'کہ', 'خدارا', 'دشمنوں', 'کے', 'ایجنڈا', 'پر', 'نہ', 'چلیںپاکستان', 'زندہ', 'باد', 'پاکستان', 'آرمی', 'پائندہ', 'باد']","['میں', 'نے', 'پاکستان', 'مسلم', 'لیگ', 'ن', 'چھوڑنے', 'کا', 'فیصلہ', 'کیا', 'ہےمیں', 'افواج', 'پاکستان', 'خلاف', 'مزید', 'لفظ', 'بکواس', 'برداشت', 'نہیں', 'کر', 'سکتامیں', 'مسلم', 'لیگ', 'دوستوں', 'سے', 'کہتا', 'خدارا', 'دشمنوں', 'ایجنڈا', 'نہ', 'چلیںپاکستان', 'زندہ', 'باد', 'پاکستان', 'آرمی', 'پائندہ', 'باد']"
   زبان تو چلیں پھسل جاتی ہے مگر یہ حکومت سرکاری ٹی وی کے ذریعے انڈیا میڈیا پر پاکستان کی فوج کے سپہ سالار کو دی جانے والی گالیاں کیوں پوری ملک کو زبردستی سنوا رہی ہے,1,"['زبان', 'تو', 'چلیں', 'پھسل', 'جاتی', 'ہے', 'مگر', 'یہ', 'حکومت', 'سرکاری', 'ٹی', 'وی', 'کے', 'ذریعے', 'انڈیا', 'میڈیا', 'پر', 'پاکستان', 'کی', 'فوج', 'کے', 'سپہ', 'سالار', 'کو', 'دی', 'جانے', 'والی', 'گالیاں', 'کیوں', 'پوری', 'ملک', 'کو', 'زبردستی', 'سنوا', 'رہی', 'ہے']","['زبان', 'پھسل', 'جاتی', 'مگر', 'حکومت', 'سرکاری', 'ٹی', 'وی', 'ذریعے', 'انڈیا', 'میڈیا', 'پاکستان', 'فوج', 'سپہ', 'سالار', 'کو', 'جانے', 'والی', 'گالیاں', 'پوری', 'ملک', 'کو', 'زبردستی', 'سنوا']"
  نہ تو فوج جائے گی کہیں اور نہ پاکستان انشاء اللہیہ بات میں اپنا بڑا بھائی قربان کے بعد بھی یقین سے کہ سکتی ہوں کیونکہ پاکستان آرمی میں ہماری تیسری نسل آن ڈیوٹی ہے اور ہماری چوتھی نسل بھی فوج ہی جوائن کرے گی انشاء اللہتمام عسکری فیملیز کے حوصلے بلند ہیں پاکستان زندہ باد ,0,"['نہ', 'تو', 'فوج', 'جائے', 'گی', 'کہیں', 'اور', 'نہ', 'پاکستان', 'انشاء', 'اللہیہ', 'بات', 'میں', 'اپنا', 'بڑا', 'بھائی', 'قربان', 'کے', 'بعد', 'بھی', 'یقین', 'سے', 'کہ', 'سکتی', 'ہوں', 'کیونکہ', 'پاکستان', 'آرمی', 'میں', 'ہماری', 'تیسری', 'نسل', 'آن', 'ڈیوٹی', 'ہے', 'اور', 'ہماری', 'چوتھی', 'نسل', 'بھی', 'فوج', 'ہی', 'جوائن', 'کرے', 'گی', 'انشاء', 'اللہتمام', 'عسکری', 'فیملیز', 'کے', 'حوصلے', 'بلند', 'ہیں', 'پاکستان', 'زندہ', 'باد']","['نہ', 'فوج', 'جائے', 'نہ', 'پاکستان', 'انشاء', 'اللہیہ', 'بات', 'میں', 'اپنا', 'بڑا', 'بھائی', 'قربان', 'بعد', 'بھی', 'یقین', 'سے', 'سکتی', 'کیونکہ', 'پاکستان', 'آرمی', 'میں', 'ہماری', 'تیسری', 'نسل', 'آن', 'ڈیوٹی', 'ہماری', 'چوتھی', 'نسل', 'بھی', 'فوج', 'جوائن', 'انشاء', 'اللہتمام', 'عسکری', 'فیملیز', 'حوصلے', 'بلند', 'پاکستان', 'زندہ', 'باد']"
  میں انعام عباسی مسلم لیگ ن کو چھوڑنا ایک گناہ کبیرہ سمجھتا ہوںجمہوریت کے ساتھ غداری سمجھتا ہوںمیرے داد نانا فوج میں تھے میرے انکل کرنل ہیں میرے چاچو ائر فورس میں ہیں میرے کزن افواج پاکستان میں ہیں اور میں پاک فوج کی بہتری پاکستان کی سالمیت اور بہتری کے لئے نوازشریف کے ساتھ ہوں ,0,"['میں', 'انعام', 'عباسی', 'مسلم', 'لیگ', 'ن', 'کو', 'چھوڑنا', 'ایک', 'گناہ', 'کبیرہ', 'سمجھتا', 'ہوںجمہوریت', 'کے', 'ساتھ', 'غداری', 'سمجھتا', 'ہوںمیرے', 'داد', 'نانا', 'فوج', 'میں', 'تھے', 'میرے', 'انکل', 'کرنل', 'ہیں', 'میرے', 'چاچو', 'ائر', 'فورس', 'میں', 'ہیں', 'میرے', 'کزن', 'افواج', 'پاکستان', 'میں', 'ہیں', 'اور', 'میں', 'پاک', 'فوج', 'کی', 'بہتری', 'پاکستان', 'کی', 'سالمیت', 'اور', 'بہتری', 'کے', 'لئے', 'نوازشریف', 'کے', 'ساتھ', 'ہوں']","['میں', 'انعام', 'عباسی', 'مسلم', 'لیگ', 'ن', 'کو', 'چھوڑنا', 'گناہ', 'کبیرہ', 'سمجھتا', 'ہوںجمہوریت', 'ساتھ', 'غداری', 'سمجھتا', 'ہوںمیرے', 'داد', 'نانا', 'فوج', 'میں', 'میرے', 'انکل', 'کرنل', 'میرے', 'چاچو', 'ائر', 'فورس', 'میں', 'میرے', 'کزن', 'افواج', 'پاکستان', 'میں', 'میں', 'پاک', 'فوج', 'بہتری', 'پاکستان', 'سالمیت', 'بہتری', 'نوازشریف', 'ساتھ']"
  اسامہ بن لادن کی موت پاک فوج کیلئے دھچکا تھی فوجی اکیڈمی سے اتنا قریب منٹ تک اڑتے رہے دھماکے فائرنگ ہوئ لیکن فوج کہاں تھیسوات آپریشن صرف پیسے بٹورنے کیلئے کیا گیا عمران خان کی کتاب سےمیں نے کتاب نہی پڑھی وفاقی وزیر غلام سرور,1,"['اسامہ', 'بن', 'لادن', 'کی', 'موت', 'پاک', 'فوج', 'کیلئے', 'دھچکا', 'تھی', 'فوجی', 'اکیڈمی', 'سے', 'اتنا', 'قریب', 'منٹ', 'تک', 'اڑتے', 'رہے', 'دھماکے', 'فائرنگ', 'ہوئ', 'لیکن', 'فوج', 'کہاں', 'تھیسوات', 'آپریشن', 'صرف', 'پیسے', 'بٹورنے', 'کیلئے', 'کیا', 'گیا', 'عمران', 'خان', 'کی', 'کتاب', 'سےمیں', 'نے', 'کتاب', 'نہی', 'پڑھی', 'وفاقی', 'وزیر', 'غلام', 'سرور']","['اسامہ', 'بن', 'لادن', 'موت', 'پاک', 'فوج', 'دھچکا', 'فوجی', 'اکیڈمی', 'سے', 'اتنا', 'قریب', 'منٹ', 'اڑتے', 'دھماکے', 'فائرنگ', 'ہوئ', 'لیکن', 'فوج', 'کہاں', 'تھیسوات', 'آپریشن', 'صرف', 'پیسے', 'بٹورنے', 'کیا', 'گیا', 'عمران', 'خان', 'کتاب', 'سےمیں', 'نے', 'کتاب', 'نہی', 'پڑھی', 'وفاقی', 'وزیر', 'غلام', 'سرور']"
پاکستان زندہ باد  بات جب بھی لاہوریوں پر آئی انہوں نے دشمن کو نشان عبرت بنا دیا اہل لاہور شاباش ہے کام چک کے رکھو,0,"['پاکستان', 'زندہ', 'باد', 'بات', 'جب', 'بھی', 'لاہوریوں', 'پر', 'آئی', 'انہوں', 'نے', 'دشمن', 'کو', 'نشان', 'عبرت', 'بنا', 'دیا', 'اہل', 'لاہور', 'شاباش', 'ہے', 'کام', 'چک', 'کے', 'رکھو']","['پاکستان', 'زندہ', 'باد', 'بات', 'جب', 'بھی', 'لاہوریوں', 'انہوں', 'نے', 'دشمن', 'کو', 'نشان', 'عبرت', 'بنا', 'دیا', 'اہل', 'لاہور', 'شاباش', 'کام', 'چک', 'رکھو']"
پاک فوج کیخلاف بولنے والے بھارت چلے جائیں وزیر داخلہوفاقی وزیر داخلہ اعجاز شاہ نے کہا ہے کہ حکومتی دشمنی میں سیاسی جماعتیں حد پار کر گئی ہیںپاک فوج کے خلاف باتیں کرنے والوں کو بھارت چلے جانا چاہیئے ننکانہ صاحب میں میڈیا سے گفتگو کرتے ہوئے وزیر دا,1,"['پاک', 'فوج', 'کیخلاف', 'بولنے', 'والے', 'بھارت', 'چلے', 'جائیں', 'وزیر', 'داخلہوفاقی', 'وزیر', 'داخلہ', 'اعجاز', 'شاہ', 'نے', 'کہا', 'ہے', 'کہ', 'حکومتی', 'دشمنی', 'میں', 'سیاسی', 'جماعتیں', 'حد', 'پار', 'کر', 'گئی', 'ہیںپاک', 'فوج', 'کے', 'خلاف', 'باتیں', 'کرنے', 'والوں', 'کو', 'بھارت', 'چلے', 'جانا', 'چاہیئے', 'ننکانہ', 'صاحب', 'میں', 'میڈیا', 'سے', 'گفتگو', 'کرتے', 'ہوئے', 'وزیر', 'دا']","['پاک', 'فوج', 'کیخلاف', 'بولنے', 'بھارت', 'جائیں', 'وزیر', 'داخلہوفاقی', 'وزیر', 'داخلہ', 'اعجاز', 'شاہ', 'نے', 'کہا', 'حکومتی', 'دشمنی', 'میں', 'سیاسی', 'جماعتیں', 'حد', 'پار', 'کر', 'ہیںپاک', 'فوج', 'خلاف', 'باتیں', 'کرنے', 'والوں', 'کو', 'بھارت', 'جانا', 'چاہیئے', 'ننکانہ', 'صاحب', 'میں', 'میڈیا', 'سے', 'گفتگو', 'وزیر', 'دا']"
سید قلب عباس  پاکستان زندہ بادپاک زندہ باد  ,0,"['سید', 'قلب', 'عباس', 'پاکستان', 'زندہ', 'بادپاک', 'زندہ', 'باد']","['سید', 'قلب', 'عباس', 'پاکستان', 'زندہ', 'بادپاک', 'زندہ', 'باد']"
  یہ ہوتا ہے لیڈر فوجی آپریشنز میں ہمیشہ انسانی حقوق کی خلاف ورزیاں ہوتی ہیں اور کبھی کبھی جب ایسا ہوتا ہے تو ہم اس کے بارے میں بات کرتے ہیں لیکن یہ عوام کے سامنے نہیں ہونا چاہئے  جب سپاہی اپنی جانیں خطرے میں ڈال رہے ہوں تو آپ انہیں پبلک میں ڈیمورالائز نہیں کر سکتے ,1,"['یہ', 'ہوتا', 'ہے', 'لیڈر', 'فوجی', 'آپریشنز', 'میں', 'ہمیشہ', 'انسانی', 'حقوق', 'کی', 'خلاف', 'ورزیاں', 'ہوتی', 'ہیں', 'اور', 'کبھی', 'کبھی', 'جب', 'ایسا', 'ہوتا', 'ہے', 'تو', 'ہم', 'اس', 'کے', 'بارے', 'میں', 'بات', 'کرتے', 'ہیں', 'لیکن', 'یہ', 'عوام', 'کے', 'سامنے', 'نہیں', 'ہونا', 'چاہئے', 'جب', 'سپاہی', 'اپنی', 'جانیں', 'خطرے', 'میں', 'ڈال', 'رہے', 'ہوں', 'تو', 'آپ', 'انہیں', 'پبلک', 'میں', 'ڈیمورالائز', 'نہیں', 'کر', 'سکتے']","['ہوتا', 'لیڈر', 'فوجی', 'آپریشنز', 'میں', 'ہمیشہ', 'انسانی', 'حقوق', 'خلاف', 'ورزیاں', 'کبھی', 'کبھی', 'جب', 'ایسا', 'ہوتا', 'ہم', 'اس', 'بارے', 'میں', 'بات', 'لیکن', 'عوام', 'سامنے', 'نہیں', 'ہونا', 'چاہئے', 'جب', 'سپاہی', 'اپنی', 'جانیں', 'خطرے', 'میں', 'ڈال', 'آپ', 'انہیں', 'پبلک', 'میں', 'ڈیمورالائز', 'نہیں', 'کر', 'سکتے']"
   فیک اکاؤنٹ جنرل صاحب سوشل میڈیا استعمال ہی نہیں کرتے,1,"['فیک', 'اکاؤنٹ', 'جنرل', 'صاحب', 'سوشل', 'میڈیا', 'استعمال', 'ہی', 'نہیں', 'کرتے']","['فیک', 'اکاؤنٹ', 'جنرل', 'صاحب', 'سوشل', 'میڈیا', 'استعمال', 'نہیں']"
  مہربانی کر کے افواج پاکستان کو اس لڑائی سے باہر رکھیں  ایاز صادق,0,"['مہربانی', 'کر', 'کے', 'افواج', 'پاکستان', 'کو', 'اس', 'لڑائی', 'سے', 'باہر', 'رکھیں', 'ایاز', 'صادق']","['مہربانی', 'کر', 'افواج', 'پاکستان', 'کو', 'اس', 'لڑائی', 'سے', 'باہر', 'رکھیں', 'ایاز', 'صادق']"
𝓕𝓪𝓲𝓼𝓪𝓵  ہم تو چلو ٹہرے بلڈی سویلین جان میریان شہدا کے صدقے ہی ہیل جول کر لو,1,"['𝓕𝓪𝓲𝓼𝓪𝓵', 'ہم', 'تو', 'چلو', 'ٹہرے', 'بلڈی', 'سویلین', 'جان', 'میریان', 'شہدا', 'کے', 'صدقے', 'ہی', 'ہیل', 'جول', 'کر', 'لو']","['𝓕𝓪𝓲𝓼𝓪𝓵', 'ہم', 'ٹہرے', 'بلڈی', 'سویلین', 'جان', 'میریان', 'شہدا', 'صدقے', 'ہیل', 'جول', 'کر']"
  سر ان کےآگے نہیں جھکنا اب بہت ہو گیا اب سیاسی جنریلو کو فوج سے نکل کر فوج کو ان سےپاک کرنا ہو گا لعنت ایسے پوسٹرز لگانےوالوں پر اور ان کی مدد کرنے والوں پر,1,"['سر', 'ان', 'کےآگے', 'نہیں', 'جھکنا', 'اب', 'بہت', 'ہو', 'گیا', 'اب', 'سیاسی', 'جنریلو', 'کو', 'فوج', 'سے', 'نکل', 'کر', 'فوج', 'کو', 'ان', 'سےپاک', 'کرنا', 'ہو', 'گا', 'لعنت', 'ایسے', 'پوسٹرز', 'لگانےوالوں', 'پر', 'اور', 'ان', 'کی', 'مدد', 'کرنے', 'والوں', 'پر']","['سر', 'ان', 'کےآگے', 'نہیں', 'جھکنا', 'اب', 'بہت', 'گیا', 'اب', 'سیاسی', 'جنریلو', 'کو', 'فوج', 'سے', 'نکل', 'کر', 'فوج', 'کو', 'ان', 'سےپاک', 'کرنا', 'گا', 'لعنت', 'ایسے', 'پوسٹرز', 'لگانےوالوں', 'ان', 'مدد', 'کرنے', 'والوں']"
پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے وفاقی وزیر داخلہحکومت دشمنی میں سیاسی جماعتیں حد پار کر گئی ہیں اعجاز شاہ,1,"['پاک', 'فوج', 'کے', 'خلاف', 'بولنے', 'والوں', 'کو', 'بھارت', 'چلے', 'جانا', 'چاہیے', 'وفاقی', 'وزیر', 'داخلہحکومت', 'دشمنی', 'میں', 'سیاسی', 'جماعتیں', 'حد', 'پار', 'کر', 'گئی', 'ہیں', 'اعجاز', 'شاہ']","['پاک', 'فوج', 'خلاف', 'بولنے', 'والوں', 'کو', 'بھارت', 'جانا', 'چاہیے', 'وفاقی', 'وزیر', 'داخلہحکومت', 'دشمنی', 'میں', 'سیاسی', 'جماعتیں', 'حد', 'پار', 'کر', 'اعجاز', 'شاہ']"
  پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے وفاقی وزیر داخلہ ,1,"['پاک', 'فوج', 'کے', 'خلاف', 'بولنے', 'والوں', 'کو', 'بھارت', 'چلے', 'جانا', 'چاہیے', 'وفاقی', 'وزیر', 'داخلہ']","['پاک', 'فوج', 'خلاف', 'بولنے', 'والوں', 'کو', 'بھارت', 'جانا', 'چاہیے', 'وفاقی', 'وزیر', 'داخلہ']"
   دہشتگرد فوج کے ظلم کے شکار درجن گھرانے ایک دو دن تعذیت اور افسوس کے بعد بھول جاتے ہے اور قاتل دہشتگرد فوج کے نئے ظلم کا انتظار کیا جاتا ہے ہم کتنے بے حس مردہ ضمیر لوگ ہے کتنی جانیں جاکر پھر معمول کی زندگی گزار کر متاثرہ لوگوں کرب درد اور اذیت بھول ہے,1,"['دہشتگرد', 'فوج', 'کے', 'ظلم', 'کے', 'شکار', 'درجن', 'گھرانے', 'ایک', 'دو', 'دن', 'تعذیت', 'اور', 'افسوس', 'کے', 'بعد', 'بھول', 'جاتے', 'ہے', 'اور', 'قاتل', 'دہشتگرد', 'فوج', 'کے', 'نئے', 'ظلم', 'کا', 'انتظار', 'کیا', 'جاتا', 'ہے', 'ہم', 'کتنے', 'بے', 'حس', 'مردہ', 'ضمیر', 'لوگ', 'ہے', 'کتنی', 'جانیں', 'جاکر', 'پھر', 'معمول', 'کی', 'زندگی', 'گزار', 'کر', 'متاثرہ', 'لوگوں', 'کرب', 'درد', 'اور', 'اذیت', 'بھول', 'ہے']","['دہشتگرد', 'فوج', 'ظلم', 'شکار', 'درجن', 'گھرانے', 'دن', 'تعذیت', 'افسوس', 'بعد', 'بھول', 'جاتے', 'قاتل', 'دہشتگرد', 'فوج', 'نئے', 'ظلم', 'کا', 'انتظار', 'کیا', 'جاتا', 'ہم', 'کتنے', 'بے', 'حس', 'مردہ', 'ضمیر', 'کتنی', 'جانیں', 'جاکر', 'معمول', 'زندگی', 'گزار', 'کر', 'متاثرہ', 'کرب', 'درد', 'اذیت', 'بھول']"
