Text,Sentiment,Tokenized,Tokenized_removed_sw
الحمد للہ تیرےخلاف اج ہمیں عدالت سے پہلی کامیابی ملی ہے اور عدالت میں اب چیخو نہیں  ہم ثابت کریں گےتم ایک بلیک میلر ہو,1,"['الحمد', 'للہ', 'تیرےخلاف', 'اج', 'ہمیں', 'عدالت', 'سے', 'پہلی', 'کامیابی', 'ملی', 'ہے', 'اور', 'عدالت', 'میں', 'اب', 'چیخو', 'نہیں', 'ہم', 'ثابت', 'کریں', 'گےتم', 'ایک', 'بلیک', 'میلر', 'ہو']","['الحمد', 'للہ', 'تیرےخلاف', 'اج', 'ہمیں', 'عدالت', 'سے', 'کامیابی', 'ملی', 'عدالت', 'میں', 'اب', 'چیخو', 'نہیں', 'ہم', 'ثابت', 'گےتم', 'بلیک', 'میلر']"
تم برطانیہ نہیں امریکہ کےپاس جاو دنیا کی کوئی طاقت تمہارےخلاف ہماری قانونی کاروائی کو نہیں روک سکتی ہم عدالت میں جا چکے اب تیری بلیک میلینگ نہیں چلنےوالی,2,"['تم', 'برطانیہ', 'نہیں', 'امریکہ', 'کےپاس', 'جاو', 'دنیا', 'کی', 'کوئی', 'طاقت', 'تمہارےخلاف', 'ہماری', 'قانونی', 'کاروائی', 'کو', 'نہیں', 'روک', 'سکتی', 'ہم', 'عدالت', 'میں', 'جا', 'چکے', 'اب', 'تیری', 'بلیک', 'میلینگ', 'نہیں', 'چلنےوالی']","['تم', 'برطانیہ', 'نہیں', 'امریکہ', 'کےپاس', 'جاو', 'دنیا', 'طاقت', 'تمہارےخلاف', 'ہماری', 'قانونی', 'کاروائی', 'کو', 'نہیں', 'روک', 'سکتی', 'ہم', 'عدالت', 'میں', 'جا', 'اب', 'تیری', 'بلیک', 'میلینگ', 'نہیں', 'چلنےوالی']"
پریشان نہ ہوں عدالت چھوڑنے کے تیار ہیں,1,"['پریشان', 'نہ', 'ہوں', 'عدالت', 'چھوڑنے', 'کے', 'تیار', 'ہیں']","['پریشان', 'نہ', 'عدالت', 'چھوڑنے', 'تیار']"
مطلب ابھی عدالت میں کیس چلے گا اور جیل جائے گا,1,"['مطلب', 'ابھی', 'عدالت', 'میں', 'کیس', 'چلے', 'گا', 'اور', 'جیل', 'جائے', 'گا']","['مطلب', 'ابھی', 'عدالت', 'میں', 'کیس', 'گا', 'جیل', 'جائے', 'گا']"
اس سی بھی کم ہر آۓ گی اگر اسٹے نہ دیا عدالت نے,1,"['اس', 'سی', 'بھی', 'کم', 'ہر', 'آۓ', 'گی', 'اگر', 'اسٹے', 'نہ', 'دیا', 'عدالت', 'نے']","['اس', 'سی', 'بھی', 'کم', 'آۓ', 'اگر', 'اسٹے', 'نہ', 'دیا', 'عدالت', 'نے']"
غالبا ملک میں شوگر ملز ہیں جس میں سے زیادہ ن لیگ اور پی پی پی والوں کی ہیں  اس میں جھانگیر تریں خسرو بختیار شھباز شریف زرداری ایک ہیں یہ جو جلسوں میں کروڑوں کے خرچے ہوتے ہیں یہ لوگ کرتے ہیں بعد میں سود سیمت وصول کرتے ہیں ارو عدالت بھی ان کو سٹے دے دیتی ہے,1,"['غالبا', 'ملک', 'میں', 'شوگر', 'ملز', 'ہیں', 'جس', 'میں', 'سے', 'زیادہ', 'ن', 'لیگ', 'اور', 'پی', 'پی', 'پی', 'والوں', 'کی', 'ہیں', 'اس', 'میں', 'جھانگیر', 'تریں', 'خسرو', 'بختیار', 'شھباز', 'شریف', 'زرداری', 'ایک', 'ہیں', 'یہ', 'جو', 'جلسوں', 'میں', 'کروڑوں', 'کے', 'خرچے', 'ہوتے', 'ہیں', 'یہ', 'لوگ', 'کرتے', 'ہیں', 'بعد', 'میں', 'سود', 'سیمت', 'وصول', 'کرتے', 'ہیں', 'ارو', 'عدالت', 'بھی', 'ان', 'کو', 'سٹے', 'دے', 'دیتی', 'ہے']","['غالبا', 'ملک', 'میں', 'شوگر', 'ملز', 'جس', 'میں', 'سے', 'زیادہ', 'ن', 'لیگ', 'پی', 'پی', 'پی', 'والوں', 'اس', 'میں', 'جھانگیر', 'تریں', 'خسرو', 'بختیار', 'شھباز', 'شریف', 'زرداری', 'جو', 'جلسوں', 'میں', 'کروڑوں', 'خرچے', 'بعد', 'میں', 'سود', 'سیمت', 'وصول', 'ارو', 'عدالت', 'بھی', 'ان', 'کو', 'سٹے']"
لٹیرےچورغدارونکادلال عدلیہ پرلعنت ہےجوبانی پاکستانکوانصاف نہ دےسکےبڑےمجرموں کادفاع کرتاہےمیڈیامیں دنیانےدیکھاعوام گواہ ہےمزارقائدکی بےحرمتی ہوئ ہے آج تک کسی بڑےمجرم کوسزانہیں ہوئ سالوں کیس چلتےہیں پکڑمیں آتےہیں عدلیہ ہسپتال میں انکوسلاتاہےانکاشراب شہدبن جاتاہے,0,"['لٹیرےچورغدارونکادلال', 'عدلیہ', 'پرلعنت', 'ہےجوبانی', 'پاکستانکوانصاف', 'نہ', 'دےسکےبڑےمجرموں', 'کادفاع', 'کرتاہےمیڈیامیں', 'دنیانےدیکھاعوام', 'گواہ', 'ہےمزارقائدکی', 'بےحرمتی', 'ہوئ', 'ہے', 'آج', 'تک', 'کسی', 'بڑےمجرم', 'کوسزانہیں', 'ہوئ', 'سالوں', 'کیس', 'چلتےہیں', 'پکڑمیں', 'آتےہیں', 'عدلیہ', 'ہسپتال', 'میں', 'انکوسلاتاہےانکاشراب', 'شہدبن', 'جاتاہے']","['لٹیرےچورغدارونکادلال', 'عدلیہ', 'پرلعنت', 'ہےجوبانی', 'پاکستانکوانصاف', 'نہ', 'دےسکےبڑےمجرموں', 'کادفاع', 'کرتاہےمیڈیامیں', 'دنیانےدیکھاعوام', 'گواہ', 'ہےمزارقائدکی', 'بےحرمتی', 'ہوئ', 'کسی', 'بڑےمجرم', 'کوسزانہیں', 'ہوئ', 'سالوں', 'کیس', 'چلتےہیں', 'پکڑمیں', 'آتےہیں', 'عدلیہ', 'ہسپتال', 'میں', 'انکوسلاتاہےانکاشراب', 'شہدبن', 'جاتاہے']"
یہ صفدر کی مریم اپنے ابو کی تیمارداری کے لیے ضمانت پر رہا ہوئی تھی ابو تو لندن بھاگ گے تھے اب یہ باہر کیا کر رہی ہے  قانون کے نیچے ان سب کو کب لاہے گے جب ہم مٹی کے نیچے ہوں گے تب    ویسے عدالتے ہماری کیا کر رہی ہیںگندا نظام,0,"['یہ', 'صفدر', 'کی', 'مریم', 'اپنے', 'ابو', 'کی', 'تیمارداری', 'کے', 'لیے', 'ضمانت', 'پر', 'رہا', 'ہوئی', 'تھی', 'ابو', 'تو', 'لندن', 'بھاگ', 'گے', 'تھے', 'اب', 'یہ', 'باہر', 'کیا', 'کر', 'رہی', 'ہے', 'قانون', 'کے', 'نیچے', 'ان', 'سب', 'کو', 'کب', 'لاہے', 'گے', 'جب', 'ہم', 'مٹی', 'کے', 'نیچے', 'ہوں', 'گے', 'تب', 'ویسے', 'عدالتے', 'ہماری', 'کیا', 'کر', 'رہی', 'ہیںگندا', 'نظام']","['صفدر', 'مریم', 'اپنے', 'ابو', 'تیمارداری', 'لیے', 'ضمانت', 'رہا', 'ابو', 'لندن', 'بھاگ', 'اب', 'باہر', 'کیا', 'کر', 'قانون', 'نیچے', 'ان', 'سب', 'کو', 'لاہے', 'جب', 'ہم', 'مٹی', 'نیچے', 'تب', 'ویسے', 'عدالتے', 'ہماری', 'کیا', 'کر', 'ہیںگندا', 'نظام']"
ہر ادارے اور محکمے کی ایک چین آف کمانڈ ہوتی ہے سجاد باجوہ اپنے محکمے پر اعتراضات کرےاور اگراس پر لگاۓ گئے الزامات غلط ہیں تو عدالت جائے اگر اس کے مؤقف میں جان ہوئی تو عدالت ضرور سنے گیاب اگر کوئی اے ایس آئی بھی نوکری سے نکالا جائے گا توکیا اس کے ذمہ دار بھی وزیر اعظم ہوں گے,1,"['ہر', 'ادارے', 'اور', 'محکمے', 'کی', 'ایک', 'چین', 'آف', 'کمانڈ', 'ہوتی', 'ہے', 'سجاد', 'باجوہ', 'اپنے', 'محکمے', 'پر', 'اعتراضات', 'کرےاور', 'اگراس', 'پر', 'لگاۓ', 'گئے', 'الزامات', 'غلط', 'ہیں', 'تو', 'عدالت', 'جائے', 'اگر', 'اس', 'کے', 'مؤقف', 'میں', 'جان', 'ہوئی', 'تو', 'عدالت', 'ضرور', 'سنے', 'گیاب', 'اگر', 'کوئی', 'اے', 'ایس', 'آئی', 'بھی', 'نوکری', 'سے', 'نکالا', 'جائے', 'گا', 'توکیا', 'اس', 'کے', 'ذمہ', 'دار', 'بھی', 'وزیر', 'اعظم', 'ہوں', 'گے']","['ادارے', 'محکمے', 'چین', 'آف', 'کمانڈ', 'سجاد', 'باجوہ', 'اپنے', 'محکمے', 'اعتراضات', 'کرےاور', 'اگراس', 'لگاۓ', 'الزامات', 'غلط', 'عدالت', 'جائے', 'اگر', 'اس', 'مؤقف', 'میں', 'جان', 'عدالت', 'سنے', 'گیاب', 'اگر', 'اے', 'ایس', 'بھی', 'نوکری', 'سے', 'نکالا', 'جائے', 'گا', 'توکیا', 'اس', 'ذمہ', 'دار', 'بھی', 'وزیر', 'اعظم']"
پاکستان کی تمام اعلی عدالتوں اور تمام ججز کے منہ پر طمانچہ ہے حقیقت میں اس سلوک کا حقدار ہمارا عدالتی نظام ہے سمجھا جائے تو اس سے آگے کوئ حل نہیں,0,"['پاکستان', 'کی', 'تمام', 'اعلی', 'عدالتوں', 'اور', 'تمام', 'ججز', 'کے', 'منہ', 'پر', 'طمانچہ', 'ہے', 'حقیقت', 'میں', 'اس', 'سلوک', 'کا', 'حقدار', 'ہمارا', 'عدالتی', 'نظام', 'ہے', 'سمجھا', 'جائے', 'تو', 'اس', 'سے', 'آگے', 'کوئ', 'حل', 'نہیں']","['پاکستان', 'تمام', 'اعلی', 'عدالتوں', 'تمام', 'ججز', 'منہ', 'طمانچہ', 'حقیقت', 'میں', 'اس', 'سلوک', 'کا', 'حقدار', 'ہمارا', 'عدالتی', 'نظام', 'سمجھا', 'جائے', 'اس', 'سے', 'آگے', 'کوئ', 'حل', 'نہیں']"
ہاہاہااس جج کو کہیں لاہور ہائی کورٹ اپلائی کرے اور تا عمر ہمارے سینوں پر مونگ تلے,1,"['ہاہاہااس', 'جج', 'کو', 'کہیں', 'لاہور', 'ہائی', 'کورٹ', 'اپلائی', 'کرے', 'اور', 'تا', 'عمر', 'ہمارے', 'سینوں', 'پر', 'مونگ', 'تلے']","['ہاہاہااس', 'جج', 'کو', 'لاہور', 'ہائی', 'کورٹ', 'اپلائی', 'تا', 'عمر', 'ہمارے', 'سینوں', 'مونگ', 'تلے']"
کیا عدالت آندی ہے,1,"['کیا', 'عدالت', 'آندی', 'ہے']","['کیا', 'عدالت', 'آندی']"
مسئلہ ہمارا ہے کہ ہم ان غداروں کو بغیر سزا کے چھوڑ دیتے ہیں جج کو چایئیے تھا کہ اس کو سزا دیتا اور کم سے کم اسکے میڈیا پر آنے پر مکمل پابندی لگادیتا لیکن اس نے کسی مجبوری کی وجہ سے چھوڑدیا,1,"['مسئلہ', 'ہمارا', 'ہے', 'کہ', 'ہم', 'ان', 'غداروں', 'کو', 'بغیر', 'سزا', 'کے', 'چھوڑ', 'دیتے', 'ہیں', 'جج', 'کو', 'چایئیے', 'تھا', 'کہ', 'اس', 'کو', 'سزا', 'دیتا', 'اور', 'کم', 'سے', 'کم', 'اسکے', 'میڈیا', 'پر', 'آنے', 'پر', 'مکمل', 'پابندی', 'لگادیتا', 'لیکن', 'اس', 'نے', 'کسی', 'مجبوری', 'کی', 'وجہ', 'سے', 'چھوڑدیا']","['مسئلہ', 'ہمارا', 'ہم', 'ان', 'غداروں', 'کو', 'بغیر', 'سزا', 'چھوڑ', 'جج', 'کو', 'چایئیے', 'تھا', 'اس', 'کو', 'سزا', 'دیتا', 'کم', 'سے', 'کم', 'اسکے', 'میڈیا', 'آنے', 'مکمل', 'پابندی', 'لگادیتا', 'لیکن', 'اس', 'نے', 'کسی', 'مجبوری', 'وجہ', 'سے', 'چھوڑدیا']"
ملزمہ کی مسلسل عدم موجودگی پر اشتہاری ہونے کے احکامات صادر کیے جائیں ریاست کے تمام وسائل استعمال کریںہر صورت عدالت میں لائیں ملزمہ کو اور کیس کا فیصلہ سنائیں,1,"['ملزمہ', 'کی', 'مسلسل', 'عدم', 'موجودگی', 'پر', 'اشتہاری', 'ہونے', 'کے', 'احکامات', 'صادر', 'کیے', 'جائیں', 'ریاست', 'کے', 'تمام', 'وسائل', 'استعمال', 'کریںہر', 'صورت', 'عدالت', 'میں', 'لائیں', 'ملزمہ', 'کو', 'اور', 'کیس', 'کا', 'فیصلہ', 'سنائیں']","['ملزمہ', 'مسلسل', 'عدم', 'موجودگی', 'اشتہاری', 'ہونے', 'احکامات', 'صادر', 'جائیں', 'ریاست', 'تمام', 'وسائل', 'استعمال', 'کریںہر', 'عدالت', 'میں', 'لائیں', 'ملزمہ', 'کو', 'کیس', 'کا', 'فیصلہ', 'سنائیں']"
ایک آدمی سلیکٹرز کو بنا سکتا ہے ایسے چھوٹے موٹے خادم جیسے ملاں کو تو ماموں بنانا ایک چٹکی کا کام ہےآپ نے دیکھا نہیں سپریم کورٹ میں بنی گالہ کیس میں کیسے چکمہ دے کے صادق اور امین کا سرٹیفکیٹ لیامگر یاد رکھے کوئی وہ فیصلہ دبارہ ضرور کھلے گانیازی اور جج ضرور جوٹھے ثابت ہونگے,0,"['ایک', 'آدمی', 'سلیکٹرز', 'کو', 'بنا', 'سکتا', 'ہے', 'ایسے', 'چھوٹے', 'موٹے', 'خادم', 'جیسے', 'ملاں', 'کو', 'تو', 'ماموں', 'بنانا', 'ایک', 'چٹکی', 'کا', 'کام', 'ہےآپ', 'نے', 'دیکھا', 'نہیں', 'سپریم', 'کورٹ', 'میں', 'بنی', 'گالہ', 'کیس', 'میں', 'کیسے', 'چکمہ', 'دے', 'کے', 'صادق', 'اور', 'امین', 'کا', 'سرٹیفکیٹ', 'لیامگر', 'یاد', 'رکھے', 'کوئی', 'وہ', 'فیصلہ', 'دبارہ', 'ضرور', 'کھلے', 'گانیازی', 'اور', 'جج', 'ضرور', 'جوٹھے', 'ثابت', 'ہونگے']","['آدمی', 'سلیکٹرز', 'کو', 'بنا', 'سکتا', 'ایسے', 'موٹے', 'خادم', 'جیسے', 'ملاں', 'کو', 'ماموں', 'بنانا', 'چٹکی', 'کا', 'کام', 'ہےآپ', 'نے', 'دیکھا', 'نہیں', 'سپریم', 'کورٹ', 'میں', 'بنی', 'گالہ', 'کیس', 'میں', 'کیسے', 'چکمہ', 'صادق', 'امین', 'کا', 'سرٹیفکیٹ', 'لیامگر', 'یاد', 'وہ', 'فیصلہ', 'دبارہ', 'کھلے', 'گانیازی', 'جج', 'جوٹھے', 'ثابت', 'ہونگے']"
میلی آپی پوچھ لیتی آپکو رکیں زراکہتیں  اتنے بھی برے نہیں ہو مطلب ہوںمیرا نام بھی بھول گئیںیہ صلہ ملا مجھے اتنی دیر ساتھ سروس کرنے کاآج میں نے بہت روناانیائے ہوا مرے ساتھ  عدالت لگائی جائے,1,"['میلی', 'آپی', 'پوچھ', 'لیتی', 'آپکو', 'رکیں', 'زراکہتیں', 'اتنے', 'بھی', 'برے', 'نہیں', 'ہو', 'مطلب', 'ہوںمیرا', 'نام', 'بھی', 'بھول', 'گئیںیہ', 'صلہ', 'ملا', 'مجھے', 'اتنی', 'دیر', 'ساتھ', 'سروس', 'کرنے', 'کاآج', 'میں', 'نے', 'بہت', 'روناانیائے', 'ہوا', 'مرے', 'ساتھ', 'عدالت', 'لگائی', 'جائے']","['میلی', 'آپی', 'پوچھ', 'لیتی', 'آپکو', 'رکیں', 'زراکہتیں', 'اتنے', 'بھی', 'برے', 'نہیں', 'مطلب', 'ہوںمیرا', 'نام', 'بھی', 'بھول', 'گئیںیہ', 'صلہ', 'ملا', 'مجھے', 'اتنی', 'ساتھ', 'سروس', 'کرنے', 'کاآج', 'میں', 'نے', 'بہت', 'روناانیائے', 'مرے', 'ساتھ', 'عدالت', 'لگائی', 'جائے']"
کہ زہ جج وے ما ترے تپوس کوو چہ ٹول بکس یی سنگہ دے ویختہ یی پریگدہ,1,"['کہ', 'زہ', 'جج', 'وے', 'ما', 'ترے', 'تپوس', 'کوو', 'چہ', 'ٹول', 'بکس', 'یی', 'سنگہ', 'دے', 'ویختہ', 'یی', 'پریگدہ']","['زہ', 'جج', 'وے', 'ما', 'ترے', 'تپوس', 'کوو', 'چہ', 'ٹول', 'بکس', 'یی', 'سنگہ', 'ویختہ', 'یی', 'پریگدہ']"
بس اج سمجھ ائی کہ ترازو والے مجسمے کی انکھوں پر پٹی کیوں بندھی ھوتی ھے  وہ اسی بات کی علامت ھے کہ سب ججسب وکیل اندھے ھیں انکھوں کے بھی عقل کے بھی ماتم نہ کیجئے,1,"['بس', 'اج', 'سمجھ', 'ائی', 'کہ', 'ترازو', 'والے', 'مجسمے', 'کی', 'انکھوں', 'پر', 'پٹی', 'کیوں', 'بندھی', 'ھوتی', 'ھے', 'وہ', 'اسی', 'بات', 'کی', 'علامت', 'ھے', 'کہ', 'سب', 'ججسب', 'وکیل', 'اندھے', 'ھیں', 'انکھوں', 'کے', 'بھی', 'عقل', 'کے', 'بھی', 'ماتم', 'نہ', 'کیجئے']","['بس', 'اج', 'سمجھ', 'ائی', 'ترازو', 'مجسمے', 'انکھوں', 'پٹی', 'بندھی', 'ھوتی', 'ھے', 'وہ', 'اسی', 'بات', 'علامت', 'ھے', 'سب', 'ججسب', 'وکیل', 'اندھے', 'ھیں', 'انکھوں', 'بھی', 'عقل', 'بھی', 'ماتم', 'نہ', 'کیجئے']"
تو عوام کو کیوں بھڑکا رہے ہو جاؤ اور ثبوتوں کے ساتھ عدالت کیس کریںہمارے عوام کے ساتھ یہ ڈرامے بازی بند کرو,1,"['تو', 'عوام', 'کو', 'کیوں', 'بھڑکا', 'رہے', 'ہو', 'جاؤ', 'اور', 'ثبوتوں', 'کے', 'ساتھ', 'عدالت', 'کیس', 'کریںہمارے', 'عوام', 'کے', 'ساتھ', 'یہ', 'ڈرامے', 'بازی', 'بند', 'کرو']","['عوام', 'کو', 'بھڑکا', 'جاؤ', 'ثبوتوں', 'ساتھ', 'عدالت', 'کیس', 'کریںہمارے', 'عوام', 'ساتھ', 'ڈرامے', 'بازی', 'بند']"
سچا منصف بہادر دلیر ججالہہ پاک اسکی لحد پر کروڑوں رحمتیں نازل فرمائے آمین,2,"['سچا', 'منصف', 'بہادر', 'دلیر', 'ججالہہ', 'پاک', 'اسکی', 'لحد', 'پر', 'کروڑوں', 'رحمتیں', 'نازل', 'فرمائے', 'آمین']","['سچا', 'منصف', 'بہادر', 'دلیر', 'ججالہہ', 'پاک', 'اسکی', 'لحد', 'کروڑوں', 'رحمتیں', 'نازل', 'فرمائے', 'آمین']"
پولیس صحافی بیوروکریسی اب رہ گیا ہے اغواء سیاستدان اور جج کا سردی میں جذبات میں شدت آ جاتی ہے,1,"['پولیس', 'صحافی', 'بیوروکریسی', 'اب', 'رہ', 'گیا', 'ہے', 'اغواء', 'سیاستدان', 'اور', 'جج', 'کا', 'سردی', 'میں', 'جذبات', 'میں', 'شدت', 'آ', 'جاتی', 'ہے']","['پولیس', 'صحافی', 'بیوروکریسی', 'اب', 'رہ', 'گیا', 'اغواء', 'سیاستدان', 'جج', 'کا', 'سردی', 'میں', 'جذبات', 'میں', 'شدت', 'آ', 'جاتی']"
عدالت پیچھے ڈنڈا شوکت صدیقی جسٹس,1,"['عدالت', 'پیچھے', 'ڈنڈا', 'شوکت', 'صدیقی', 'جسٹس']","['عدالت', 'پیچھے', 'ڈنڈا', 'شوکت', 'صدیقی', 'جسٹس']"
کوئی شرم نہیں ھوتی انکو کوئی حیا نہیں ھوتی انکواس آنٹی نے جب بھی کوئی بات کی یہ پکڑی گئی جب بھی کوئی ڈاکومنٹس عدالت میں پیش کیے وہ دو نمبر نکلے اور پکڑی گئی مگر شیطان کی طرح یہ عوام کو غافل کرنے میں لگی رھے گیاب پتہ چلا کہ پٹواری کسی بات کی تحقیق کیوں نہیں کرتے,1,"['کوئی', 'شرم', 'نہیں', 'ھوتی', 'انکو', 'کوئی', 'حیا', 'نہیں', 'ھوتی', 'انکواس', 'آنٹی', 'نے', 'جب', 'بھی', 'کوئی', 'بات', 'کی', 'یہ', 'پکڑی', 'گئی', 'جب', 'بھی', 'کوئی', 'ڈاکومنٹس', 'عدالت', 'میں', 'پیش', 'کیے', 'وہ', 'دو', 'نمبر', 'نکلے', 'اور', 'پکڑی', 'گئی', 'مگر', 'شیطان', 'کی', 'طرح', 'یہ', 'عوام', 'کو', 'غافل', 'کرنے', 'میں', 'لگی', 'رھے', 'گیاب', 'پتہ', 'چلا', 'کہ', 'پٹواری', 'کسی', 'بات', 'کی', 'تحقیق', 'کیوں', 'نہیں', 'کرتے']","['شرم', 'نہیں', 'ھوتی', 'انکو', 'حیا', 'نہیں', 'ھوتی', 'انکواس', 'آنٹی', 'نے', 'جب', 'بھی', 'بات', 'پکڑی', 'جب', 'بھی', 'ڈاکومنٹس', 'عدالت', 'میں', 'پیش', 'وہ', 'نمبر', 'نکلے', 'پکڑی', 'مگر', 'شیطان', 'طرح', 'عوام', 'کو', 'غافل', 'کرنے', 'میں', 'رھے', 'گیاب', 'پتہ', 'پٹواری', 'کسی', 'بات', 'تحقیق', 'نہیں']"
اللہ کی عدالت سے کیسے بچو گے میاں,1,"['اللہ', 'کی', 'عدالت', 'سے', 'کیسے', 'بچو', 'گے', 'میاں']","['اللہ', 'عدالت', 'سے', 'کیسے', 'بچو', 'میاں']"
جناب اب کیا خیال ہے آپکا جی بی کا رزلٹ تیسری بار پھر پی پی کے حق میں کیسے آ گیا جبکہ ووٹ تو وہی ہیں جو پہلی گنتی کے وقت تھے اگر اسے مثال بنا کے عدالت تھوڑی سی کوشش کرے تو اندازہ ہے کیا ہوگا,1,"['جناب', 'اب', 'کیا', 'خیال', 'ہے', 'آپکا', 'جی', 'بی', 'کا', 'رزلٹ', 'تیسری', 'بار', 'پھر', 'پی', 'پی', 'کے', 'حق', 'میں', 'کیسے', 'آ', 'گیا', 'جبکہ', 'ووٹ', 'تو', 'وہی', 'ہیں', 'جو', 'پہلی', 'گنتی', 'کے', 'وقت', 'تھے', 'اگر', 'اسے', 'مثال', 'بنا', 'کے', 'عدالت', 'تھوڑی', 'سی', 'کوشش', 'کرے', 'تو', 'اندازہ', 'ہے', 'کیا', 'ہوگا']","['جناب', 'اب', 'کیا', 'خیال', 'آپکا', 'جی', 'بی', 'کا', 'رزلٹ', 'تیسری', 'بار', 'پی', 'پی', 'حق', 'میں', 'کیسے', 'آ', 'گیا', 'جبکہ', 'ووٹ', 'وہی', 'جو', 'گنتی', 'وقت', 'اگر', 'اسے', 'مثال', 'بنا', 'عدالت', 'سی', 'کوشش', 'اندازہ', 'کیا', 'ہوگا']"
عدالت کو ثبوت نہیں ملا تو دو عدالتوں نے اسے سزائے موت کیسے سنا دی,0,"['عدالت', 'کو', 'ثبوت', 'نہیں', 'ملا', 'تو', 'دو', 'عدالتوں', 'نے', 'اسے', 'سزائے', 'موت', 'کیسے', 'سنا', 'دی']","['عدالت', 'کو', 'ثبوت', 'نہیں', 'ملا', 'عدالتوں', 'نے', 'اسے', 'سزائے', 'موت', 'کیسے', 'سنا']"
عمران خان کو چاہیے کے ایک نواز شریف اور ایک زرداری ان کی ساری دولت واپس لے کر کسی چوک میں ان کو پھانسی دے دے اور لاش چند دن ادھر لٹکی رہے ساتھ کچھ جج اور چند لفافی بھی لٹکاے جاہیں اگر پاکستان ایک سال میں ٹھیک نہ ہو تو مجھے لٹکا دے,0,"['عمران', 'خان', 'کو', 'چاہیے', 'کے', 'ایک', 'نواز', 'شریف', 'اور', 'ایک', 'زرداری', 'ان', 'کی', 'ساری', 'دولت', 'واپس', 'لے', 'کر', 'کسی', 'چوک', 'میں', 'ان', 'کو', 'پھانسی', 'دے', 'دے', 'اور', 'لاش', 'چند', 'دن', 'ادھر', 'لٹکی', 'رہے', 'ساتھ', 'کچھ', 'جج', 'اور', 'چند', 'لفافی', 'بھی', 'لٹکاے', 'جاہیں', 'اگر', 'پاکستان', 'ایک', 'سال', 'میں', 'ٹھیک', 'نہ', 'ہو', 'تو', 'مجھے', 'لٹکا', 'دے']","['عمران', 'خان', 'کو', 'چاہیے', 'نواز', 'شریف', 'زرداری', 'ان', 'ساری', 'دولت', 'واپس', 'کر', 'کسی', 'چوک', 'میں', 'ان', 'کو', 'پھانسی', 'لاش', 'چند', 'دن', 'لٹکی', 'ساتھ', 'کچھ', 'جج', 'چند', 'لفافی', 'بھی', 'لٹکاے', 'جاہیں', 'اگر', 'پاکستان', 'سال', 'میں', 'نہ', 'مجھے', 'لٹکا']"
عدالت ریمارکس اچھے دیتی ھے مگر جب فیصلہ آتا ھے تو الٹا ھوتا ھے  یہ سمجھ سے باہر ھے,0,"['عدالت', 'ریمارکس', 'اچھے', 'دیتی', 'ھے', 'مگر', 'جب', 'فیصلہ', 'آتا', 'ھے', 'تو', 'الٹا', 'ھوتا', 'ھے', 'یہ', 'سمجھ', 'سے', 'باہر', 'ھے']","['عدالت', 'ریمارکس', 'ھے', 'مگر', 'جب', 'فیصلہ', 'آتا', 'ھے', 'الٹا', 'ھوتا', 'ھے', 'سمجھ', 'سے', 'باہر', 'ھے']"
آپ لوگ خود ہی باطل ہو خود ہی حق خود ہی وکیل خود ہی جج,1,"['آپ', 'لوگ', 'خود', 'ہی', 'باطل', 'ہو', 'خود', 'ہی', 'حق', 'خود', 'ہی', 'وکیل', 'خود', 'ہی', 'جج']","['آپ', 'خود', 'باطل', 'خود', 'حق', 'خود', 'وکیل', 'خود', 'جج']"
اس سے پچھلی مذہبی دہشتگردی کی کوشش پر خادم حسین رضوی جیل میں قید رہا اور اس شرط پر رہائی ملی تھی کہ اب کسی قسم کی دہشتگردی میں ملوث نہ ہوگاکیا اسکا مقدمہ بھی فوجی عدالت میں دے دیا جائے,1,"['اس', 'سے', 'پچھلی', 'مذہبی', 'دہشتگردی', 'کی', 'کوشش', 'پر', 'خادم', 'حسین', 'رضوی', 'جیل', 'میں', 'قید', 'رہا', 'اور', 'اس', 'شرط', 'پر', 'رہائی', 'ملی', 'تھی', 'کہ', 'اب', 'کسی', 'قسم', 'کی', 'دہشتگردی', 'میں', 'ملوث', 'نہ', 'ہوگاکیا', 'اسکا', 'مقدمہ', 'بھی', 'فوجی', 'عدالت', 'میں', 'دے', 'دیا', 'جائے']","['اس', 'سے', 'پچھلی', 'مذہبی', 'دہشتگردی', 'کوشش', 'خادم', 'حسین', 'رضوی', 'جیل', 'میں', 'قید', 'رہا', 'اس', 'شرط', 'رہائی', 'ملی', 'اب', 'کسی', 'قسم', 'دہشتگردی', 'میں', 'ملوث', 'نہ', 'ہوگاکیا', 'اسکا', 'مقدمہ', 'بھی', 'فوجی', 'عدالت', 'میں', 'دیا', 'جائے']"
